primaryName,starPower
Bruce Spiegel,0.16730302495853075
Bruce Sweeney,0.9963216873817471
Bruce Toscano,0.1635144199765222
Bruce Troxell,0.08310082046849945
Bruce Van Dusen,0.5061019356078016
Bruce W. Stacey,0.0919373389734114
Bruce Weaver,0.026678672932459704
Bruce Webb,0.8917469278591366
Bruce Wemple,0.5187712498599153
Bruce Wilson,0.035587817649161184
Bruce Wood,0.03201440751895164
Bruce X. Saxway,0.02405204396968761
Brumby Boylston,0.012387960123600451
Brundaban Jena,0.009717521583258577
Brunella Filì,0.022694048744972425
Brunello Rondi,0.8145241957447922
Brunna Laboissière,0.052982047746114654
Bruno Andrea Savelli,0.007650226493121186
Bruno Ascenzo,0.2037169885160516
Bruno Aveillan,0.016362984443620315
Bruno Ballouard,0.02102536869019504
Bruno Barreto,13.876279328606751
Bruno Benetti,0.019116868453578902
Bruno Bontzolakis,0.10753178463956484
Bruno Bozzetto,4.185529418943517
Bruno Bredschneider,0.016997925156365216
Bruno Carrière,0.03514607005214033
Bruno Cativo,0.015540960142962485
Bruno Chiche,2.4954572922224827
Bruno Colella,0.1175839656703368
Bruno Corbucci,1.2203596373304508
Bruno Cortini,0.4050477005206905
Bruno Delahaye,0.09929553917861207
Bruno Desraisses,0.08496790284174101
Bruno Deville,0.21514836685362826
Bruno Di Marcello,0.11690019150806336
Bruno Dumont,12.486482147083526
Bruno Fontana,0.2987851359183086
Bruno Forzani,21.697656702697536
Bruno François-Boucher,0.0322423046069931
Bruno Gaburro,0.25719316027015743
Bruno Gamulin,0.3609814168161706
Bruno Gantillon,0.05666709728021689
Bruno Garbuglia,0.043259484261733885
Bruno Garcia,0.04914508151550828
Bruno Gascon,0.5734458697824719
Bruno Herbulot,0.011262833448206187
Bruno Hernandez,0.11345458852038
Bruno Ilogti,0.7349119809104397
Bruno Irizarry,0.7916622569306047
Bruno Jonas,0.043603240680227424
Bruno Jubin,0.026209475368490377
Bruno Kott,0.024446339772469374
Bruno Lavaine,2.9957153348556265
Bruno Lazaro,0.09050043428697924
Bruno López,0.022360312734016948
Bruno Mattei,2.456289330083565
Bruno Merle,0.3480485568846138
Bruno Moll,0.0049187488726060635
Bruno Mourral,0.060602312369120837
Bruno Murtinho,0.042006196833226435
Bruno Mustic,0.07019666840480324
Bruno Nappi,0.04451843277504243
Bruno Nuytten,7.389192935045411
Bruno Oliviero,0.4154606250585299
Bruno Paolinelli,0.025492102622464298
Bruno Pavic,0.11268570236165462
Bruno Pischiutta,0.017213009609522666
Bruno Podalydès,24.734940151243592
Bruno Ramos,0.016942357227865325
Bruno Renat,0.6594469189343912
Bruno Rolland,0.444139948643107
Bruno Romy,7.347517206431488
Bruno Safadi,0.16291333508651515
Bruno Samper,6.435632150031881
Bruno Santana,0.012537871197059722
Bruno Sarabia,0.4596694398743209
Bruno Solo,0.7037935523789972
Bruno Stagnaro,3.117472741139642
Bruno Teixidor,0.03001805016670952
Bruno Vailati,1.8573135160087253
Bruno Vanden Broecke,0.17852638382137687
Bruno Vaussenat,0.9993081403213532
Bruno VeSota,1.041099260763092
Bruno Vianna,0.09402880112846733
Bruno Zincone,0.13916596718428445
Bruno de Almeida,0.8665940772787557
Bruno de Oliveira,0.06983091393792748
Bruno-René Huchez,0.03569683724345665
Bryan Baca,0.020602868651254675
Bryan Barber,5.747882306465758
Bryan Beasley,0.012018138968902624
Bryan Belser,0.065006519646893
Bryan Boykins,0.03339381548581428
Bryan Brewer,3.813015944973841
Bryan Buckley,16.204629305913194
Bryan Carzan,0.5782977472997325
Bryan Chang,0.1755626637467089
Bryan Coley,0.08172809182273852
Bryan Coyne,2.6596763411007207
Bryan Dobrik,0.017969235165300374
Bryan E. Hall,0.1444453136142378
Bryan Ferriter,0.5361986330894284
Bryan Fogel,1.530613524158329
Bryan Forbes,9.268694737192126
Bryan G. Thompson,0.08421374763635922
Bryan Goldsworthy,0.08468468318384546
Bryan Green,0.025792600294511216
Bryan Hiltner,0.047898485415782295
Bryan Horch,0.08751382015868693
Bryan Johnson,4.107605073705806
Bryan Jolliffe,0.01551295927771796
Bryan Jones,0.030648017716052006
Bryan Kramer,0.029458891285639326
Bryan Lefler,1.7684506119147314
Bryan Little,0.013298839544453428
Bryan Martin,0.024275388512481143
Bryan Michael Stoller,2.3244944705538515
Bryan Moses,0.26643300284805704
Bryan Norton,0.8563506070225504
Bryan O'Neil,0.1890560602062084
Bryan Ortiz,1.96377099648538
Bryan Poffenberger,0.01993918510749753
Bryan Poyser,1.7382291870219753
Bryan Quinn,0.011471859924861594
Bryan Ramirez,1.0496951373998171
Bryan Reinhart,0.013598340125092171
Bryan Reisberg,0.3143284508587728
Bryan Root,0.058875221656899075
Bryan Schultz,0.016362984443620315
Bryan Singer,154.34385487404353
Bryan Sipe,0.05598571160873627
Bryan Todd,0.03350481245619116
Bryan Trizers,0.08288261802260752
Bryan Tucker,0.3681334871131301
Bryan W. Simon,0.12100862231300698
Bryan Watkins,0.08516569748268989
Bryan Wizemann,0.6348605720921976
Bryan Woods,7.428663819857852
Bryan Young,0.11787028974420892
Bryant Botero,0.018454890169767948
Bryant Hicks,0.060213903218883785
Bryant Low,0.7088123845763117
Bryant Mainord,0.088811775041763
Bryce Clark,0.4503129421606873
Bryce Cyrier,0.024753393403574242
Bryce DiCristofalo,0.043580231381729576
Bryce Hatch,0.01724075265859901
Bryce Hirschberg,0.11719851731414142
Bryce Ingman,0.08048978740118187
Bryce Reif,0.017000503318047082
Bryce Schlamp,0.09831278242506623
Bryn Higgins,1.187725522920397
Bryn Woznicki,0.22405399785275554
Brynjar Fausk Aardal,0.015725465569193547
Brynmore Williams,0.012752311891941644
Bryon Blakey,0.1135198934149994
Bráulio Tavares,0.02093752259201499
BuAli Shah,0.03279936866781442
Buck Angel,0.014662934111815606
Buck Jones,0.06779209331733725
Bud Barsky,0.060970897061471165
Bud Gardner,0.04838960084243743
Bud Greenspan,0.31444761309376434
Bud Pollard,0.009833022792738509
Bud Townsend,0.7160609465737742
Buda Gulyás,0.4989091350043914
Budd Boetticher,1.7734258338445146
Buddhadev Dasgupta,0.9887636678038492
Buddy Candela,0.08326550160270399
Buddy Cooper,3.7261522461329095
Buddy Gaines III,0.8173490047957307
Buddy Giovinazzo,12.272139466238398
Buddy Reyes,0.08434030387143568
Buddy Van Horn,15.907341152089147
Budimir Metalnikov,0.24352923746803806
Bueno,0.01820102456145165
Bueno Bueno,0.020027195522796942
Bugra Gülsoy,0.4293336713955574
Bugs Bhargava,0.980404296024338
Bugs Moran,0.9304964097186544
Bui Thac Chuyên,0.6867964875252429
Bui Thai Nhien,0.012450574528550048
Bui Tuan Dung,0.026747402923312198
Bui Van Hai,0.02504915511865745
Buichi Saitô,5.4304599059241045
Bujar Alimani,0.4459277981277572
Bujar Kapexhiu,0.2566886571251708
Buket Alakus,0.6441846625141099
Bulat Iskakov,0.010019673629382721
Bulat Mansurov,0.0366499060628633
Bulat Shmanov,0.03931535377652609
Bulbul Ahmed,0.034303734842013475
Bulbul Biswas,0.18732086809903767
Bulent Gunduz,0.03729515323742697
Bulmaro Osornio,0.019320494336306445
Bum-wook Hur,0.043311099028734916
Bumpy,2.9883396866363863
Buniu Zhang,0.541308931174837
Bunji Sotoyama,0.023661331929887144
Bunjong Sinthanamongkolkul,0.22559660576049625
Bunny Godillot,0.04903143286271879
Buntarô Futagawa,0.5619066491107475
Bunthin Thuaykaew,0.01528423024189268
Bunty Soorma,0.2539551365194336
Bunyo Kimura,0.012537871197059722
Burak Aksak,22.295190127312814
Burak Akyol,0.013598340125092171
Burak Arliel,3.0047797623961743
Burak Babayigit,1.7114051304021245
Burak Cevik,0.34026445200823857
Burak Donay,0.06763836044650559
Burak Kuka,0.4074231214614572
Burak Serbest,0.08721067901170387
Buranee Rachjaibun,0.3604788624876357
Burhan Bolan,0.03371695096870435
Burhan Qurbani,3.4842929271695477
Burim Haliti,0.015120598386159378
Burkay Dogan,0.016557916095383738
Burke Heffner,0.08766864821087329
Burlee Vang,2.415599969601905
Burny Mattinson,18.789836205271694
Burr Jerger,0.03462989278235477
Burr Steers,50.58985243711589
Burt Balaban,2.6885853723583306
Burt Hingus,0.012537871197059722
Burt Kennedy,14.850113861274624
Burt P. Lynwood,0.2077195077457623
Burt Topper,0.6664099534367625
Burton George,0.016997925156365216
Burton L. King,0.21988647861176333
Burton Richardson,0.011294904818576885
Busarakam Wongkamlao,0.048009624084628194
Busby Berkeley,5.915883503984961
Busi Cortés,0.20463365055310206
Buster C.J. Berg,0.04487648668765809
Buster Keaton,67.86426623015032
Butch Perez,0.2440687024546203
Buthina Canaan Khoury,0.04728658115709115
Buu Loc Tran,0.6008807862523392
Buvanjibharat,0.2067620673729919
Buz Alexander,0.3219121931095516
Buza Ferraz,0.4251278761315609
Buzz Kulik,0.2380235131892383
Buzz Remde,0.08469771434556295
Bx Giongrete,0.2495293608694419
Byamba Sakhya,0.1996810509670712
Byambasuren Davaa,12.1704656292695
Byeong-gak Jeong,0.010566201281894505
Byeong-gon Kim,1.4631966963864491
Byeong-guk Hwang,0.6214014622365328
Byeong-guk Min,0.09564434053921636
Byeong-heon Lee,6.9771798020531595
Byeong-jin Min,0.20638769304954727
Byeong-ki Ahn,2.5720626460896283
Byrd McDonald,0.02366850379966912
Byron C. Hunter,0.024855696503866792
Byron C. Miller,0.06579002595769205
Byron Cepek,0.17509006308864847
Byron Cherry,0.03502105852782777
Byron Gatt,0.04011497900777252
Byron Haskin,16.665113065610903
Byron Howard,102.22365820267588
Byron Jordan Wolter,0.033318096420784815
Byron Kaye,0.01827554106690061
Byron Livernois,0.027665557333406504
Byron Love Luv,0.030213700772009737
Byron Mabe,0.31984809607723164
Byron Meyers,0.016362984443620315
Byron Pallis,0.008199158835874423
Byron Peters,0.32076412434596163
Byron Q.,0.2382540327217791
Byron Quisenberry,0.5584945247393397
Byron Yee,0.019666045585477018
Byrum Geisler,1.3481457689891123
Byung-Cheol Chun,0.019402671223607056
Byung-chun Min,5.294997062817784
Byung-gil Jung,17.74160421620311
Byung-hun Min,0.2162779503206864
Byung-il Lee,0.07718034798330521
Byung-seo Kim,7.1189910743899825
Byung-woo Kim,7.614649994586354
Bá Son Dào,0.04665943782784147
Bálint Kenyeres,0.14447986434636284
Bálint Pintér,0.019666045585477018
Bálint Szimler,0.13743603328278062
Bárbara Ochoa,0.04869028542625396
Bárbara Pestan Florás,0.0075918137369207625
Bárbara Virgínia,0.022360312734016948
Bård Breien,5.4234655186380705
Béatrice Pollet,0.021686269152997026
Béla Bagota,0.09477729009698517
Béla Balogh,0.057500105767047914
Béla Csepreghy,0.00965532186104153
Béla Gaál,0.2603039099404196
Béla Paczolay,1.3461831125209094
Béla Pásztor,0.029558819135176714
Béla Tarr,42.638221950245295
Béla Ternovszky,2.2959452995349605
Bénie Deswarte,0.05089351089615751
Bénédicte Galup,2.078493260514864
Bénédicte Liénard,0.26281943234813443
Bénédicte Pagnot,0.046926956575130116
Bérénice André,0.035556077616964735
Börje Larsson,0.040231386406671496
Börje Nyberg,0.12630651817204713
Börkur Gunnarsson,0.17172919935659964
Börkur Sigþórsson,0.5728718781168604
Bülent Akinci,0.1645737204539719
Bülent Aktas,0.03269127023960379
Bülent Isbilen,3.237201921304456
Bülent Pelit,0.320546326012622
Bülent Terzioglu,0.05844468390851638
Bülent Öztürk,0.11255440045836096
C V Nandeeshwar,0.02275817673045108
C. Andrew Hall,0.01457407073364759
C. Blake Evernden,0.1688228473141223
C. Deloss Pickett,0.03548662225035877
C. Edward Stewart,0.022151292017639046
C. Fraser Press,0.10865400872581284
C. Grant Mitchell,0.15531701952899252
C. Huston,0.04198714648932995
C. Jay Cox,12.512966288723847
C. Jenner Jose,0.3595285081823287
C. Martín Ferrera,0.3063745684067614
C. Michael Close,0.1843973551251059
C. Nathaniel Brown,0.021611647698807204
C. Prem Kumar,13.499201882419252
C. Radhakrishnan,0.017853236648718303
C. Raja Durai,0.6359305837691221
C. Ranganathan,0.19632736958550184
C. Ray Stahl,0.14863775295696774
C. Roma,0.7573401408254572
C. Rudraiyaa,0.40624812249849895
C. Scott McCoy,0.053777330172280494
C. Stanner,0.1821561271628114
C. Vaikuntarama Sastry,0.04580415980654176
C.A. Smith,0.7260468104573449
C.B. Harding,5.549471626590196
C.B. Rubin,0.10657159456392984
C.B. Smith,0.17102339396152233
C.B. Zaman,0.03911442900510634
C.C. Charlier,0.015484950154500566
C.E. Richard,0.013361592176980542
C.H. Balaji Singh Babu,0.011477080702747479
C.H. Subba Reddy,0.11719170782377045
C.J. 'Fiery' Obasi,0.05760590010146725
C.J. Goodman,0.07198977636938347
C.J. Hunt,1.130366055578782
C.J. Renner,0.05666709728021689
C.J. Robertson,1.152531304094247
C.J. Wallis,0.06621427116364717
C.L. Hor,0.305961214080382
C.L. Rawal,0.3514596448467848
C.M. Downs,0.18666258320558204
C.M. Jain,0.03991540451315191
C.M. Pennington-Richards,0.4627630273307474
C.M. Talkington,4.642479528934507
C.P. Joemon,0.007225213910170008
C.P. Padmakumar,0.01408399512955975
C.S. Amudhan,3.423021774355746
C.S. Drury,0.6462194707831239
C.S. Leigh,0.07768034287051101
C.S. Reddy,0.019657106526367783
C.S. Sudesh,0.04234149934032316
C.T. Baptista,0.011294904818576885
C.V. Kumar,2.2273467270123515
C.V. Premkumar,0.020897677547433498
C.V. Rajendran,0.1988289715444595
C.V. Ramana Babu,0.05724312958481016
C.V. Sridhar,0.688917810311438
C.W. Winter,0.08244055522195144
C.Y. Kastanof,0.012112858614108544
C.Z. Soprani,0.014983240505707037
CJ Andaluz,0.019426200178703102
CJ Goodwyn,0.02679588458090095
CJ Hutchinson,0.011262833448206187
CJ Kramer,0.01481247763626112
Caarthick Raju,0.8517658989675763
Cable Sankar,0.029319924850290637
Cacau Amaral,0.4621814672825468
Caco Milano,0.0075918137369207625
Caco Souza,0.6736779152570677
Cadaver Club,0.015842092277189822
Cade LiRocchi,0.02010908594186997
Cade Saint,0.033893159665867784
Cadu Barcelos,0.4621814672825468
Caelum Vatnsdal,0.021686269152997026
Caesar Cavaricci,0.1520073128799433
Caetano Bonucci,0.031842146337276424
Caetano Gotardo,0.18384604342324692
Cafer Özgül,0.964924686285235
Cagan Kayi,0.08721702748046585
Cagdas Yüksel,0.0307550726169776
Cahide Sonku,0.2615845295846662
Cai Ning,0.05682198189435912
Cai Xin,0.14084017885288555
Caia Coley,0.14341190211109978
Caio Ribeiro,0.13431746994649052
Caio Sóh,1.0545602399805618
Caio Vecchio,0.02618568114279051
Caitao Wang,0.024200031216330083
Caitlin Clements,0.015484950154500566
Caitlin Coward,0.07338234753299619
Caitlin Koller,0.7228750759814597
Caitlin Strom,0.0779542672314959
Caito Ortiz,1.12243665573716
Cajetan Jacob,0.05817025666183119
Cal Robertson,0.041350977603127975
Caleb Alexander Smith,0.3335395511315937
Caleb Doyle,0.447835187739433
Caleb Fortune,0.03334341749228153
Caleb Francis Jenkins,0.012537871197059722
Caleb Hystad,0.06750921128028642
Caleb Johnson,0.1484114417209221
Caleb Lindsay,0.4995659021914906
Caleb Noel,0.01993918510749753
Calebe Lopes,0.019116868453578902
Caley MacLennan,0.010324866682212237
Callan Allen,0.016689329602330792
Calle Hedrén,0.027636261091708376
Callie Khouri,11.236243622001648
Callum Andrew Johnston,0.0991228986910986
Callum Burn,1.2589876078398898
Callum Crawford,0.016026615147430062
Callum Macrae,0.7452415527449073
Callum Sampson,8.002779538799299
Callum Smith,0.025898279020984818
Calob Robinson,0.02887021267913062
Calogero Carucci,0.024882273225293173
Calogero Salvo,0.061422084854202835
Calogero Venezia,0.06524433235679547
Calum Grant,0.9455493945199764
Calum Waddell,0.3364114094888743
Calvert David Miles,0.014209718965306404
Calvin Floyd,0.9492146237782816
Calvin Hall,0.03728247563245456
Calvin Kennedy,0.020727195818781283
Calvin Main,0.20980891865256696
Calvin Morie McCarthy,0.047898485415782295
Calvin Reeder,0.7164226711350177
Calvin Simmons,0.023763138415784733
Calvin Swaim,0.03880534244721411
Calvin Thomas,0.4913124527256991
Calvin To,0.015783787645196272
Cam Archer,3.30620228895568
Cam Christiansen,0.08049578063031619
Cam Clark,0.04238563819689172
Camelia Frieberg,0.13165457206858114
Camera Obscura,0.01147533973968178
Cameron Beyl,0.06351915251662821
Cameron Bossert,0.04225504876218996
Cameron Casey,0.6676917763877193
Cameron Crowe,109.27096226862018
Cameron Dingwall,0.035556077616964735
Cameron Dinwiddie,0.031044273957771287
Cameron Dodd,0.23027942117782596
Cameron Fife,0.02135910470115052
Cameron Gallagher,0.025030200821660763
Cameron Kirkwood,0.11736681571073795
Cameron Laventure,0.04019382687135143
Cameron Lowe,0.01457407073364759
Cameron Maeva,0.04991682538821967
Cameron McCasland,0.04731169691751444
Cameron McCulloch,0.7274390414782839
Cameron McGee,0.012450574528550048
Cameron Nigh,0.029086402801771306
Cameron P. Mellor,0.09392602959434784
Cameron Sawyer,0.4414534678745963
Cameron Thannhauser,5.893336913422773
Cameron Trejo,0.01457407073364759
Cameron Washington,0.01038402539772391
Cameron Watson,0.7916686859166622
Camila José Donoso,0.36545850683794345
Camila Loboguerrero,0.10804109594420157
Camila Nardino,0.7224255141070091
Camila Toker,0.2857390136069292
Camilla Costanzo,0.015842092277189822
Camilla Kjærulff,0.061422084854202835
Camilla Nielsson,0.007012707618694419
Camilla Strøm Henriksen,0.2455637631670636
Camilla Sullivan,0.061887530905088986
Camille Andre,0.010412808282303836
Camille Brottes,0.008806503934828083
Camille Coudari,0.08311492556630883
Camille Delamarre,27.454821803408517
Camille Fontaine,0.19340512465920792
Camille Hamet,0.013387896362962072
Camille Meynard,0.02562922718081467
Camille Poisson,0.08828569488486293
Camille Shooshani,0.2474772949013085
Camille Stochitch,0.05806752101092491
Camille Thoman,0.9006617493222814
Camille Vidal-Naquet,4.192758374037065
Camille de Casabianca,0.05750487166307401
Camillo Bazzoni,0.0700804487499087
Camillo Mastrocinque,0.03507487900415844
Camillo Teti,0.3125590518533253
Camilo Becerra,0.02033063787920296
Camilo Luzuriaga,0.3504421613099851
Camilo Medina Velandia,0.02069163267923956
Camilo Vila,0.7830727095873372
Campbell Ex,0.15212199720893865
Campbell Gollan,0.03055920717718111
Campbell Scott,12.806881233492112
Campion Murphy,1.0663881314285792
Can Arca,0.26531408073291746
Can Emre,3.418717729421915
Can Evrenol,8.354446139909472
Can Kilcioglu,0.7839037515127375
Can Sarcan,0.3101327055432703
Can Soysal,0.08793090104761732
Can Togay,0.3171096382759878
Can Ulkay,34.14023233078923
Can Varol,0.5079656331201147
Can Yücel,0.5368489491053304
Canaan Brumley,0.4300351730749125
Canan Gerede,0.2668656525988501
Candace Amiguet,0.015849301922841754
Candace Infuso,0.018454890169767948
Candela Figueira,0.204173423450802
Candice Orlando,0.03509232644757701
Candice Rollins,0.07965346367374042
Candice T. Cain,0.17380796023346404
Candida Brady,0.17748963149203076
Candy Li,1.3015759490935137
Caner Alper,5.749294155620778
Caner Erzincan,0.8620676983096177
Caner Uysal,1.2249698992369165
Caner Özyurtlu,1.4385152680746771
Cano Rojas,0.02366850379966912
Cansel Elcin,0.8150466979457955
Cansu Akbel,0.01505530513849491
Canyon Prince,0.09878022055689556
Cao Guimarães,0.4541836494024717
Cao Hamburger,11.23923453366382
Cao Thuy Nhi,0.2178172286963379
Caoimhe Clancy,0.027032616887393626
Caolan Robertson,1.5731555958633097
Cap Averill II,0.045824941999883385
Captain Raju,0.04605347110280456
Cara Greene,0.1531665371524583
Caradog W. James,21.645403898156925
Caran Hartsfield,0.012387960123600451
Cardinal Lamberto,0.11872927354798825
Carey Burtt,0.02584545487726134
Carey Conner,0.015779002533112745
Carey Corr,0.070041109099273
Carey Lewis,0.06183947528652596
Carey Lundin,0.0213048827176001
Carey McKenzie,0.3043743085231463
Carin Mannheimer,0.3837220497731742
Carine Adler,2.149984234655962
Carine May,0.010019673629382721
Carine Tardieu,3.9450552931748963
Caris Rianne,0.010930553050235691
Carl Adams,0.015484950154500566
Carl Alstrup,0.008741790080416399
Carl Andersen,0.18275904957062653
Carl Angelo Ruiz,0.13516997632189962
Carl Balhaus,0.017480929409312906
Carl Bessai,10.42314537329415
Carl Braun,0.02185116176164113
Carl Brubacher,0.025697672843571717
Carl Christian Raabe,0.6941680423284521
Carl Cimini,0.014662934111815606
Carl Clay,0.010625314573779424
Carl Colpaert,1.0225256714623678
Carl Coriell,0.01612115230349655
Carl Darchuk,0.010628539231689068
Carl Dudley,0.19349981832102167
Carl Eilers,0.03783520888603376
Carl Franklin,39.924614324332545
Carl Froelich,0.5013712509281166
Carl Gottlieb,6.4373611259409245
Carl Gurevich,0.05419635294352992
Carl Hindmarch,0.012205784239429859
Carl Hoffmann,0.032538885299327705
Carl Hunter,1.5344380514465985
Carl J. Sukenick,0.009717521583258577
Carl Jackson,0.049663418232961984
Carl James,0.028913356261831183
Carl Jameson,0.01993918510749753
Carl Javér,0.17081772688868976
Carl Johan De Geer,0.2041236108109907
Carl Joseph Papa,0.026834317573270632
Carl Junghans,0.19705828655211974
Carl Jørgen Kiønig,0.4983281645237968
Carl K. Hittleman,0.3693724082573751
Carl Kitt,0.04443785432413566
Carl Lauten,0.1290842009321957
Carl Leblanc,0.03184793459812088
Carl Lerner,1.1459684065891298
Carl Lindbergh,0.9995796441153376
Carl Ludwig Achaz-Duisberg,0.09032527391423308
Carl Medland,0.7447169100539736
Carl Mendez,0.4966431364697233
Carl Monson,0.9253493027802374
Carl Morano,0.2675973848100979
Carl Möhner,0.024738405810099
Carl Nix,0.022151292017639046
Carl Ottosen,0.5299039214268063
Carl Pierson,1.408468291306466
Carl Prechezer,2.8909843050330983
Carl Ray Cart,0.010198755093819132
Carl Rinsch,23.360106685852056
Carl Ruscica,0.035121081804046064
Carl Schenkel,8.996732213061597
Carl Schneider,0.060602312369120837
Carl Schultz,10.62236093151361
Carl Seaton,0.4373133879911939
Carl Steuer,0.014938422501988782
Carl Strathie,3.8913070292364327
Carl T. Evans,0.7294039503459341
Carl Theodor Dreyer,41.51704525666892
Carl Tibbetts,8.363361279317253
Carl Ulrich,0.03401016119883582
Carl Watts,0.12857851824400576
Carl West,0.03056846048378536
Carl Zitelmann,0.3052173860401362
Carl von Haartman,0.1253839598141429
Carl Åstrand,2.3349157546066217
Carl-A. Fechner,0.07243559684974933
Carl-Axel Söderström,0.011539556880119557
Carl-Gustav Nykvist,0.2547312692034344
Carl-Heinz Schroth,0.016150478152144727
Carl-Oscar Andersson,0.036586688562383986
Carl-Petter Montell,0.021847849661233036
Carla Albuquerque,0.2829920157679291
Carla Apuzzo,0.022454734374045063
Carla Camurati,0.267468157076486
Carla Cavina,0.11981524070233936
Carla Civelli,0.02185116176164113
Carla Forte,0.04145151794336828
Carla Lee Johnston,0.010932211781165895
Carla Lia Monti,0.09946309339963373
Carla Simón,6.6827485401330415
Carla Subirana,0.04548467971343671
Carlene Cordova,1.167800851392434
Carles Balagué,0.048800220702376836
Carles Cardelús,0.03469803064479525
Carles Jofre,0.14771613753017124
Carles Mira,0.16334614670552644
Carles Porta,0.4733671754333087
Carles Torras,0.7790230883664555
Carles Torrens,16.983396055984887
Carleton Ranney,0.5040377807641412
Carleton Rodgers,0.032984541080132004
Carling Marquez,0.009413849033781743
Carlitos Landeo,0.02089637571549
Carlitos Ruiz Ruiz,1.1182935495865325
Carlo A. Sigon,0.6539457432171405
Carlo Alberto Pinelli,0.010019673629382721
Carlo Alvarez,0.01993918510749753
Carlo Ausino,0.3352103290421746
Carlo Baldacci Carli,0.09146676730869582
Carlo Barsotti,0.03753396428591617
Carlo Borghesio,0.035052201057127017
Carlo Caldana,0.023695256777838854
Carlo Campogalliani,0.028110212030809482
Carlo Carlei,0.9295433626616056
Carlo Carunchio,0.035556077616964735
Carlo Catu,0.051884305638071664
Carlo Cotti,0.2522465337140785
Carlo Di Palma,0.1900233072608221
Carlo Ferrero,0.035983544134447605
Carlo Fusco,0.1101852926254241
Carlo Gabriel Nero,1.8309449992712312
Carlo Giudice,0.13777178411747035
Carlo Gustaff,0.3471040352349578
Carlo Infascelli,0.04360492757357985
Carlo J. Caparas,0.03628716938984801
Carlo Keil-Möller,0.013656976101025708
Carlo Lastricati,0.2767072125361347
Carlo Lavagna,0.5034619693432852
Carlo Ledesma,11.136720379962362
Carlo Leone,0.01038402539772391
Carlo Liconti,0.07074004411450423
Carlo Lizzani,2.4961302791922995
Carlo Ludovico Bragaglia,0.1698317912337013
Carlo Luglio,0.09135971183187523
Carlo Maria Cristini,0.15652294504491102
Carlo Mazzacurati,3.3731794486879787
Carlo Milani,0.5043372138998928
Carlo Mirabella-Davis,0.6346268949874018
Carlo Mossy,0.09302403543347597
Carlo Musso,0.020503381744651737
Carlo Nicoletta,0.1814788738632952
Carlo Obispo,0.02720641039194173
Carlo Ortu,0.0530506094942767
Carlo Padial,0.6352764818112863
Carlo Rim,0.4915324622411522
Carlo Rola,1.0386168740150432
Carlo Sarti,0.012962883780010896
Carlo Sironi,0.18784850613664925
Carlo U. Quinterio,0.5166363369119186
Carlo Vanzina,3.4029286084528554
Carlo Ventura,0.05440241801372251
Carlo Veo,0.0069844686379671
Carlo Verdone,7.407642476141747
"Carlos ""Los2k6"" Smith II",0.015120598386159378
Carlos A. López Piñeiro,0.014684384482040982
Carlos Agulló,0.25568597881215205
Carlos Alba,0.03655084659514509
Carlos Alberto Abreu,0.02774395545711031
Carlos Alberto Almeida,0.006073450989536609
Carlos Alberto Camuyrano,0.02774395545711031
Carlos Alberto Fung,0.01993918510749753
Carlos Alberto Prates Correia,0.2364410035666995
Carlos Alberto Riccelli,0.6503637096237229
Carlos Alberto de Souza Barros,0.009108794208529744
Carlos Almón Muñoz,0.08852942703782249
Carlos Alonso-Ojea,0.4696726155429061
Carlos Ameglio,0.21823492547867632
Carlos Andrés Morelli,0.19390775676636
Carlos Armella,0.04516799092033979
Carlos Arévalo,0.2104656546504334
Carlos Atanes,0.5087457277341767
Carlos Augusto de Oliveira,0.4138671907949802
Carlos Aured,1.2224067290503022
Carlos Avila,1.5567432516461686
Carlos Azpúrua,0.3500981027594865
Carlos Benpar,0.5130773289168883
Carlos Biaghetti,0.010566201281894505
Carlos Bidó,0.06231931403637383
Carlos Blumberg DeMenezes,0.09251722400300444
Carlos Bolado,2.854676871961452
Carlos Borcosque Jr.,0.04625033002372695
Carlos Brooks,9.400433343070773
Carlos Carcas,1.2816973989215563
Carlos Cardona,0.11245015308018824
Carlos Caridad-Montero,0.3894336042628442
Carlos Carmona,0.06799476668709115
Carlos Carrera,1.4668410646069467
Carlos Casas,0.10504964867608517
Carlos Castro,0.024231189553196843
Carlos Chango Diaz,0.01551295927771796
Carlos Clausell,0.01147533973968178
Carlos Coelho da Silva,1.4448661839711998
Carlos Coimbra,0.2231973545456769
Carlos Conceição,0.061422084854202835
Carlos Cores,0.007895486286397592
Carlos Cortez,0.4536318226819809
Carlos Costa,0.012205784239429859
Carlos Cuarón,8.651584876652711
Carlos César Arbeláez,2.543789468807419
Carlos D'Agostino,0.01275037748853531
Carlos D. Marquez,0.2741219429144645
Carlos D. Mesa,0.01275424707802688
Carlos Daniel Malavé,0.11138708593361796
Carlos David Ortigoza,0.060949841042890675
Carlos De La Fuente,0.02434839293982149
Carlos Diegues,2.9228356541850933
Carlos Dorrego,0.07369318041546179
Carlos Duplat,0.049197615764249324
Carlos Durán,0.05519966174633695
Carlos E. González,0.050635252558709175
Carlos E. Ruiz,0.019392906063456502
Carlos Ebert,0.014027543081135808
Carlos Enderle,0.23594813569193415
Carlos Enrique Taboada,2.611728409865345
Carlos Escaño,0.023695256777838854
Carlos Etzio Roman,0.4543710303138832
Carlos Faria,0.7740326240068774
Carlos Fernandez de Vigo,0.14282110705710147
